blknr,PLR_ID,PLR_NAME,electricity_mwh_2022,electricity_mwh_2021,electricity_mwh_2020,district_heating_mwh_2022,district_heating_mwh_2021,district_heating_mwh_2020,gas_mwh_2022,gas_mwh_2021,gas_mwh_2020
003858,01200628,Lüneburger Straße,,,,,,,,,
003901,01200628,Lüneburger Straße,,,,,,,,,
003904,01200628,Lüneburger Straße,,,,,,,,,
003905,01200628,Lüneburger Straße,,,,,,,,,
003906,01200628,Lüneburger Straße,,,,,,,,,
003909,01200628,Lüneburger Straße,,,,10645.78,10645.78,,,347.8,290.989
003910,01200628,Lüneburger Straße,,,,,,,,,
004501,01200628,Lüneburger Straße,,,,,,,,,
004001,01100102,Großer Tiergarten,2211.358,,,,,,,,
004157,01100102,Großer Tiergarten,,,,,,,,,
004174,01100102,Großer Tiergarten,,,,,,,,,
004177,01100102,Großer Tiergarten,,,,,,,,,
004178,01100102,Großer Tiergarten,,,,,,,,,
004180,01100102,Großer Tiergarten,,,,,,,,,
004213,01100102,Großer Tiergarten,,,,,,,,,
004600,01100102,Großer Tiergarten,,,,,,,,,
004601,01100102,Großer Tiergarten,,,,,,,,,
004602,01100102,Großer Tiergarten,,,,,,,,,
004603,01100102,Großer Tiergarten,,,,,,,,,
004604,01100102,Großer Tiergarten,,,,,,,,,
004605,01100102,Großer Tiergarten,,,,,,,,,
004606,01100102,Großer Tiergarten,,,,,,,,,
004607,01100102,Großer Tiergarten,,,,,,,,,
004608,01100102,Großer Tiergarten,,,,,,,,1374.155,1285.233
004609,01100102,Großer Tiergarten,,,,,,,,,
004610,01100102,Großer Tiergarten,200.97,203.489,255.646,,,,,,
004611,01100102,Großer Tiergarten,,,,,,,,,
004613,01100102,Großer Tiergarten,,,,,,,,,
004614,01100102,Großer Tiergarten,,93.194,89.329,,,,,,
004615,01100102,Großer Tiergarten,,,,,,,,,
004617,01100102,Großer Tiergarten,,,,,,,,,
004618,01100102,Großer Tiergarten,,,,,,,,,
004619,01100102,Großer Tiergarten,6286.239,6264.097,6517.491,7395.067,8396.169,7264.054,,,
004627,01100102,Großer Tiergarten,,,,,,,,,
004628,01100102,Großer Tiergarten,,,,,,,,,
004629,01100102,Großer Tiergarten,,,,,,,,,
004657,01100102,Großer Tiergarten,,,,,,,,,
004658,01100102,Großer Tiergarten,,,,1683.908,1607.824,1487.986,,,
004872,01100102,Großer Tiergarten,,,,,,,,,
004873,01100102,Großer Tiergarten,,,,,,,,,
004909,01100102,Großer Tiergarten,,,,,,,,,
004910,01100102,Großer Tiergarten,,,,,,,,,
005195,01100102,Großer Tiergarten,3561.373,3255.673,3157.368,4158.116,4383.424,3744.482,,,
005196,01100102,Großer Tiergarten,,,,,,,,,
005198,01100102,Großer Tiergarten,1508.457,,,2602.135,2811.839,2573.309,,,
005199,01100102,Großer Tiergarten,4998.648,5019.031,5111.742,8910.952,9071.043,8692.388,,79.953,80.175
005202,01100102,Großer Tiergarten,,,,6685.607,7776.926,5965.824,,,
005204,01100102,Großer Tiergarten,11973.058,10801.764,7683.775,3293.934,2926.582,1805.638,,,
005205,01100102,Großer Tiergarten,,,,,,,,,
005600,01100102,Großer Tiergarten,1760.741,1500.965,1568.507,3912.403,3995.691,3674.304,,,
005601,01100102,Großer Tiergarten,283.149,311.622,361.394,6074.173,6064.384,4734.352,,,
005602,01100102,Großer Tiergarten,1848.394,2052.449,2156.178,4163.754,4079.803,4216.416,,,
005603,01100102,Großer Tiergarten,,,,,,,,,
005604,01100102,Großer Tiergarten,,,,,,,,,
005605,01100102,Großer Tiergarten,3869.202,3144.329,2934.181,6527.949,6211.302,,,,
005606,01100102,Großer Tiergarten,2616.58,2963.006,3183.839,5368.923,5185.025,5769.583,,,
005607,01100102,Großer Tiergarten,3006.662,2845.388,3279.652,5187.575,5767.854,4925.237,,,
005625,01100102,Großer Tiergarten,1772.325,3652.197,3786.614,6879.09,5952.415,4942.724,,,
005626,01100102,Großer Tiergarten,2095.332,2089.121,2075.679,,,,,,
005627,01100102,Großer Tiergarten,4744.353,5534.592,6824.367,,,,,,
005628,01100102,Großer Tiergarten,1419.125,1279.553,1687.07,10487.45,11441.983,12563.353,,,
005629,01100102,Großer Tiergarten,361.432,322.701,316.801,,,,,,
005633,01100102,Großer Tiergarten,10151.576,10954.773,12014.333,25934.351,27267.297,26797.035,,,
005634,01100102,Großer Tiergarten,693.641,739.294,643.509,,,,,,
005635,01100102,Großer Tiergarten,962.688,,,,,,,,
005636,01100102,Großer Tiergarten,,,,,,,,,
005637,01100102,Großer Tiergarten,2390.248,1511.296,2756.356,,,,,,
005638,01100102,Großer Tiergarten,,,,,,,,,
005640,01100102,Großer Tiergarten,2570.355,,,,,,,,
005641,01100102,Großer Tiergarten,756.676,859.541,961.66,,,,,,
005642,01100102,Großer Tiergarten,,,,,,,,,
005643,01100102,Großer Tiergarten,241.346,252.686,266.819,,,,,,
005645,01100102,Großer Tiergarten,2847.684,2896.414,3190.803,11998.044,15870.243,11928.632,,,
005646,01100102,Großer Tiergarten,1262.251,1272.614,1287.277,3748.99,4329.93,,,,
005648,01100102,Großer Tiergarten,,,,4718.722,5016.42,5379.141,,,
005649,01100102,Großer Tiergarten,,,,,,,,,
005650,01100102,Großer Tiergarten,1159.495,1273.911,1835.375,,,,,,
005651,01100102,Großer Tiergarten,1801.42,1633.49,1698.58,,,,,,
005652,01100102,Großer Tiergarten,3366.134,3312.982,3768.317,,,,,,
005801,01100102,Großer Tiergarten,,,,,,,,,
005868,01100102,Großer Tiergarten,,,,,,,,,
005869,01100102,Großer Tiergarten,,,,,,,,,
023666,01100102,Großer Tiergarten,7879.758,7157.367,8108.519,6288.675,5833.385,5159.613,266.09,214.707,333.109
005189,01100101,Stülerstraße,496.853,507.951,509.234,2490.821,1799.262,2049.074,,,
005190,01100101,Stülerstraße,,,,,,,,,
005192,01100101,Stülerstraße,1222.083,975.66,1247.284,1633.599,1815.149,1672.856,,,
005217,01100101,Stülerstraße,7671.183,6453.176,6163.648,10137.553,11848.766,7940.518,,,
005218,01100101,Stülerstraße,746.261,682.92,1971.466,2602.242,2285.081,2724.188,,,
005219,01100101,Stülerstraße,1476.796,1502.348,1531.686,4991.99,6410.027,5092.57,,,
005220,01100101,Stülerstraße,1154.599,1367.062,1259.42,2184.388,2726.275,2312.418,165.235,169.608,184.124
005230,01100101,Stülerstraße,1089.961,1074.616,1152.059,4516.027,4836.222,4984.672,,,
005231,01100101,Stülerstraße,1535.528,1544.407,1543.875,3664.286,4282.265,4333.771,,,
005232,01100101,Stülerstraße,1040.961,1420.299,2080.261,2673.793,3536.093,4104.603,,,
005501,01100101,Stülerstraße,,,,,,,,,
005620,01100101,Stülerstraße,7887.974,6006.549,6019.251,7701.899,6558.623,5436.998,,,
005639,01100101,Stülerstraße,3740.632,3789.657,3553.558,4927.203,5630.207,5060.454,,,
005871,01100101,Stülerstraße,,,,,,,,,
005221,01100103,Lützowstraße,,,,,,,,,
005224,01100103,Lützowstraße,1287.743,1334.841,1346.33,,,,3548.57,4398.715,4014.637
005233,01100103,Lützowstraße,,,,,,,,,
005234,01100103,Lützowstraße,2425.59,2442.111,2804.691,7204.744,7685.091,7057.671,896.192,982.705,860.956
005235,01100103,Lützowstraße,3142.261,3233.273,3292.965,4328.558,5160.22,4478.629,3677.425,3453.255,3428.829
005236,01100103,Lützowstraße,,,,,,,,,
005238,01100103,Lützowstraße,3866.803,3766.022,3876.801,4342.335,4607.754,4287.693,4829.191,5243.235,3729.948
005622,01100103,Lützowstraße,5020.791,4904.286,5230.238,8537.616,9355.374,8103.545,1579.822,2331.891,1992.013
005644,01100103,Lützowstraße,3029.189,2510.986,2394.389,3189.96,4697.468,3069.605,3578.048,4396.132,3645.358
005647,01100103,Lützowstraße,4638.364,4693.396,4490.071,2243.031,1914.511,1118.977,4540.945,4337.18,3638.533
005870,01100103,Lützowstraße,,,,,,,,,
005227,01100104,Körnerstraße,507.109,531.99,558.109,,,,,,
005228,01100104,Körnerstraße,2562.541,2790.647,2885.802,5942.952,5324.071,4013.739,475.497,1655.526,1656.146
005229,01100104,Körnerstraße,1431.029,1474.742,1526.106,4487.04,5018.905,4941.525,530.01,408.999,450.6
005239,01100104,Körnerstraße,2261.935,2299.245,2597.828,1337.49,1570.501,1382.05,4127.583,4722.344,4281.976
005240,01100104,Körnerstraße,20449.204,18073.391,17567.135,1292.398,1152.324,,5667.013,6518.128,6189.836
005242,01100104,Körnerstraße,2231.471,2120.76,2200.953,2818.574,3325.934,3029.613,6136.771,7255.801,6617.106
006068,01300731,Koloniestraße,1029.946,1073.508,1105.106,,,,6996.253,7935.043,7059.333
006069,01300731,Koloniestraße,246.281,248.39,254.473,,,,440.15,494.565,425.25
006070,01300731,Koloniestraße,1795.807,1847.331,1844.121,,,,6291.516,7300.117,6511.647
006071,01300731,Koloniestraße,5340.04,5249.077,5323.702,,,,7104.816,8315.119,7698.421
006072,01300731,Koloniestraße,512.307,550.617,576.113,,,,2236.668,2976.801,2187.508
006073,01300731,Koloniestraße,781.777,761.622,791.763,,,,2966.566,3668.908,3259.941
006074,01300731,Koloniestraße,377.441,365.44,357.543,,,,1226.516,1457.998,1342.975
006075,01300731,Koloniestraße,635.266,659.66,639.497,,,,2169.074,2482.374,2234.581
006634,01300731,Koloniestraße,1276.95,1216.55,1268.874,,,,1188.591,1206.956,974.32
006635,01300731,Koloniestraße,4723.435,4552.922,4749.357,,,,6147.655,6960.495,6539.161
006908,01300731,Koloniestraße,,,,,,,,,
006076,01300732,Soldiner Straße,595.732,566.343,564.588,,,,2340.24,2604.5,2316.636
006077,01300732,Soldiner Straße,3455.854,3565.659,3694.026,,,,2982.754,3718.838,3005.162
006078,01300732,Soldiner Straße,85.89,89.426,87.697,,,,,,
006079,01300732,Soldiner Straße,1029.92,1060.671,1086.997,,,,2167.575,2310.889,2144.239
006080,01300732,Soldiner Straße,856.161,896.085,927.727,,,,2307.455,2689.224,2423.785
006081,01300732,Soldiner Straße,1207.035,1202.25,1133.362,,,,3759.362,4154.495,3665.426
006089,01300732,Soldiner Straße,1024.734,1112.761,1065.576,,,,4784.922,5185.01,4639.794
006090,01300732,Soldiner Straße,1002.001,1040.678,1056.275,,,,5050.411,5935.219,5223.407
006091,01300732,Soldiner Straße,853.888,827.242,840.606,,,,4377.387,5158.242,4870.209
006092,01300732,Soldiner Straße,759.395,854.815,813.881,,,,2862.682,3107.215,2882.777
006093,01300732,Soldiner Straße,1180.343,1182.041,1199.477,,,,4833.575,5165.308,4173.453
006501,01300732,Soldiner Straße,,,,,,,,,
006502,01300732,Soldiner Straße,,,,,,,,,
006082,01300730,Drontheimer Straße,331.191,342.777,335.648,,,,1386.948,1463.216,1936.298
006083,01300730,Drontheimer Straße,651.603,668.811,680.486,,,,2130.972,2348.059,2008.873
006084,01300730,Drontheimer Straße,8499.669,8831.008,9318.623,,,,17975.77,20103.426,18759.74
006085,01300730,Drontheimer Straße,2521.926,2600.258,2845.161,,,,9847.258,10183.445,10054.664
006086,01300730,Drontheimer Straße,2618.559,2745.801,3022.816,,,,9813.231,11098.608,9001.002
006087,01300730,Drontheimer Straße,1124.425,1147.152,1163.093,,,,2919.45,3621.482,3251.319
006088,01300730,Drontheimer Straße,760.671,801.855,791.776,,,,3338.528,3264.015,2171.483
007100,01300733,Gesundbrunnen,1798.802,1848.241,1716.27,,,,7994.28,9728.104,7895.92
007101,01300733,Gesundbrunnen,3179.214,3375.87,3366.91,4145.981,4991.91,5289.849,3986.776,4253.156,3758.018
007102,01300733,Gesundbrunnen,1133.982,1269.121,1199.323,,,,3883.441,5609.858,4281.043
007103,01300733,Gesundbrunnen,1279.447,1297.999,1346.822,,,,3116.092,3623.838,3289.735
007104,01300733,Gesundbrunnen,1121.02,1114.143,1060.865,,,,3210.521,3918.376,3321.434
007105,01300733,Gesundbrunnen,834.129,861.124,895.578,,,,2203.954,2749.722,2491.854
007106,01300733,Gesundbrunnen,2506.802,2610.662,2642.177,,,,7900.309,8499.704,7432.899
007107,01300733,Gesundbrunnen,371.853,368.771,384.279,,,,,1994.248,1810.196
007108,01300733,Gesundbrunnen,295.066,293.443,294.181,,,,,1652.909,1540.462
007109,01300733,Gesundbrunnen,883.065,908.926,1007.944,,,,2259.777,843.741,2409.375
007110,01300733,Gesundbrunnen,354.802,367.109,365.579,,,,1211.191,1512.655,1291.2
007111,01300733,Gesundbrunnen,337.314,358.256,364.616,,,,1350.758,1670.079,1408.883
007112,01300733,Gesundbrunnen,351.719,356.659,334.557,,,,1706.111,2063.721,1748.218
007113,01300733,Gesundbrunnen,243.443,240.886,239.788,,,,1162.23,1435.592,1296.231
007114,01300733,Gesundbrunnen,141.525,154.653,144.74,,,,485.848,525.29,466.208
007115,01300733,Gesundbrunnen,1691.949,1749.663,1559.594,,,,4741.356,4842.823,4272.168
007116,01300733,Gesundbrunnen,2840.097,2975.042,3576.761,,,,,2557.23,2448.382
007117,01300733,Gesundbrunnen,1105.037,1107.671,1090.578,,,,,8640.076,7650.574
007501,01300733,Gesundbrunnen,,,,,,,,,
007502,01300733,Gesundbrunnen,,,,,,,,,
007505,01300733,Gesundbrunnen,,,,,,,,,
007507,01300733,Gesundbrunnen,,,,,,,,,
007646,01300733,Gesundbrunnen,,,,,,,,,
007233,01300834,Brunnenstraße,1662.765,1691.003,1708.172,,,,1428.215,1861.433,1729.066
007234,01300834,Brunnenstraße,3052.728,3030.392,3069.324,3091.353,3595.667,2022.62,469.887,574.274,501.21
007235,01300834,Brunnenstraße,1353.202,1298.35,1358.132,5434.336,6302.968,5559.294,422.735,497.195,418.807
007236,01300834,Brunnenstraße,752.597,684.955,899.78,3214.421,3609.213,3232.103,70.566,83.255,78.746
007237,01300834,Brunnenstraße,738.111,759.259,761.243,2239.6,2593.261,2329.44,253.63,276.575,278.447
007241,01300834,Brunnenstraße,2013.981,2083.437,2121.651,,,,2480.62,3084.515,2926.1
007242,01300834,Brunnenstraße,535.329,548.624,530.095,,,,1474.078,1775.606,1575.95
007243,01300834,Brunnenstraße,1013.155,1084.627,1055.266,3982.179,4577.025,4224.503,960.955,1103.631,998.335
007244,01300834,Brunnenstraße,516.447,496.941,523.927,1641.179,1881.522,1752.89,72.234,85.955,95.372
007250,01300834,Brunnenstraße,792.294,839.312,810.947,1792.112,2057.196,1855.102,514.927,527.235,534.134
007251,01300834,Brunnenstraße,391.667,375.701,325.747,1089.176,1149.248,990.065,892.217,1158.485,973.409
007252,01300834,Brunnenstraße,731.09,721.828,726.936,,,,,,
007257,01300834,Brunnenstraße,1335.354,1302.711,1265.437,4662.031,5293.53,4802.941,2072.647,2651.985,2358.17
007258,01300834,Brunnenstraße,261.478,262.427,269.616,1086.744,1160.919,1042.393,16.966,17.376,13.344
007259,01300834,Brunnenstraße,195.236,197.557,203.911,,,,42.715,43.489,42.623
007266,01300834,Brunnenstraße,700.833,710.692,719.955,,,,2317.643,2655.034,2427.963
007267,01300834,Brunnenstraße,423.478,403.594,412.881,,,,,,
007268,01300834,Brunnenstraße,,,,,,,,,
007269,01300834,Brunnenstraße,298.021,319.112,327.343,,,,459.168,519.269,504.014
007270,01300834,Brunnenstraße,244.341,241.815,299.71,,,,,,
007508,01300834,Brunnenstraße,,,,,,,,,
007509,01300834,Brunnenstraße,,,,,,,,,
007510,01300834,Brunnenstraße,,,,,,,,,
007511,01300834,Brunnenstraße,,,,,,,,,
007640,01300834,Brunnenstraße,602.89,671.545,651.243,,,,1291.237,1615.429,1306.132
007906,01300834,Brunnenstraße,,,,,,,,,
007907,01300834,Brunnenstraße,1147.761,1183.613,1026.551,,,3451.934,,,
007238,01300835,Humboldthain Süd,731.615,738.39,730.633,,,,1010.348,1098.281,996.437
007247,01300835,Humboldthain Süd,835.806,891.993,938.738,,,,440.853,473.975,451.314
007248,01300835,Humboldthain Süd,666.358,658.423,693.591,2282.645,2654.699,,469.922,557.452,505.297
007254,01300835,Humboldthain Süd,634.677,660.82,642.022,2266.26,2575.686,2307.712,111.178,117.34,110.201
007255,01300835,Humboldthain Süd,1234.941,1395.442,1423.722,2432.458,2597.04,1854.728,384.024,782.444,683.905
007256,01300835,Humboldthain Süd,730.978,719.262,739.855,,,,856.416,681.47,635.91
007261,01300835,Humboldthain Süd,,,,,,,,,
007264,01300835,Humboldthain Süd,1369.413,1370.912,1244.666,2713.203,3283.583,2877.842,1210.756,1686.469,1392.398
007265,01300835,Humboldthain Süd,487.37,529.958,551.68,,,,952.936,966.949,856.22
007641,01300835,Humboldthain Süd,789.026,786.275,755.739,1787.035,1989.021,1738.795,19.582,25.448,21.081
007642,01300835,Humboldthain Süd,1252.265,849.603,846.603,,,,86.435,90.377,67.216
007644,01300835,Humboldthain Süd,1166.112,1332.714,1357.765,2135.641,1688.129,1593.67,,1420.357,1566.498
007645,01300835,Humboldthain Süd,1465.415,1444.056,1461.859,,,,,5591.575,5134.378
008226,01300835,Humboldthain Süd,,,,,,,,,
008231,01300835,Humboldthain Süd,,,,,,,,,
008232,01300835,Humboldthain Süd,407.821,,,,,,396.597,562.685,430.949
008239,01300835,Humboldthain Süd,3919.437,3689.231,3426.481,1364.98,1140.994,604.821,2153.738,2543.929,2687.594
008240,01300835,Humboldthain Süd,31886.783,34608.094,34315.902,,,,26716.202,31916.053,32019.579
008246,01300835,Humboldthain Süd,,,,,,,,,
008249,01300835,Humboldthain Süd,1904.451,2037.202,2190.131,,,,3711.819,4615.707,3777.142
008905,01300835,Humboldthain Süd,,,,,,,,,
007911,03601142,Falkplatz,218.116,131.327,126.823,,,,,,
106019,03601142,Falkplatz,,,,,,,,,
106034,03601142,Falkplatz,758.28,788.124,755.73,,,,2915.908,3426.313,2936.355
106035,03601142,Falkplatz,1338.851,1396.582,1375.265,,,,6238.518,7407.406,6495.44
106036,03601142,Falkplatz,1392.66,1469.56,1456.766,467.926,525.025,356.667,6051.795,7003.326,6609.489
106037,03601142,Falkplatz,365.264,407.064,449.079,,,,1521.726,1812.045,1571.379
106038,03601142,Falkplatz,822.413,616.41,612.577,,,,1936.443,2276.105,1887.334
106039,03601142,Falkplatz,289.385,265.175,283.279,,,,1121.899,1328.298,1114.391
106040,03601142,Falkplatz,1451.012,1443.888,1396.319,,,,5613.091,6470.87,5877.178
106041,03601142,Falkplatz,829.015,849.01,849.942,,,,1988.723,2424.312,1983.934
106042,03601142,Falkplatz,3404.966,3174.019,3329.365,,,,5563.02,6686.348,6060.041
106043,03601142,Falkplatz,2140.308,2058.328,2081.853,,,,8695.559,9539.885,8583.031
106044,03601142,Falkplatz,1311.824,1377.659,1388.48,580.565,704.134,626.442,5136.598,6904.162,5283.384
106045,03601142,Falkplatz,,,,,,,,,
106046,03601142,Falkplatz,,,,,,,,4613.917,3828.063
106047,03601142,Falkplatz,1346.833,1305.819,1335.219,,,,4376.928,5028.252,4812.822
106048,03601142,Falkplatz,983.064,966.134,1011.553,,,,3989.624,4662.776,4181.086
106049,03601142,Falkplatz,,,,,,,,,
106050,03601142,Falkplatz,1538.775,1737.013,1778.992,1599.644,881.73,703.046,3606.074,4086.113,4000.216
106073,03601142,Falkplatz,,,,,,,,,
106510,03601142,Falkplatz,,,,,,,,,
106511,03601142,Falkplatz,,,,,,,,,
106512,03601142,Falkplatz,,,,,,,,,
106519,03601142,Falkplatz,,,,,,,,,
106520,03601142,Falkplatz,,,,,,,,,
106904,03601142,Falkplatz,,,,,,,,,
106905,03601142,Falkplatz,,,,,,,,,
009094,01401049,Schulstraße,,,,,,,,,
009095,01401049,Schulstraße,3887.835,3962.105,4145.41,9363.399,10570.169,9585.41,,435.444,311.807
009122,01401049,Schulstraße,1927.307,1951.054,1952.726,4822.875,5286.888,4522.3,2394.614,2809.499,2502.931
009123,01401049,Schulstraße,1012.463,1053.838,1079.98,5247.09,6335.209,5595.493,,,
009140,01401049,Schulstraße,1416.236,1478.71,1470.459,3474.233,3253.144,3153.958,980.287,1039.911,1061.987
009144,01401049,Schulstraße,2107.268,2130.993,2242.113,3796.084,4275.198,4105.811,1292.406,1857.71,1888.503
009505,01401049,Schulstraße,,,,,,,,,
009520,01401049,Schulstraße,,,,,,,,,
009521,01401049,Schulstraße,,,,,,,,,
009619,01401049,Schulstraße,2140.479,2197.437,2239.42,5937.49,6409.572,6108.102,1189.178,1395.947,1193.835
009096,01401045,Schwedenstraße,2690.289,2957.056,2914.604,,,,8931.014,10410.86,8708.846
009097,01401045,Schwedenstraße,939.006,1005.923,994.209,,,,2181.681,2408.779,2155.14
009098,01401045,Schwedenstraße,1905.236,1967.281,1858.763,,,,6725.97,7396.086,7078.115
009099,01401045,Schwedenstraße,3545.578,3485.29,3640.585,,,,8271.542,9040.703,8263.292
009501,01401045,Schwedenstraße,,,,,,,,,
009502,01401045,Schwedenstraße,,,,,,,,,
009503,01401045,Schwedenstraße,,,,,,,,,
009120,01401048,Leopoldplatz,1799.157,1590.941,1757.028,1911.85,2384.64,838.37,1027.104,763.482,772.27
009132,01401048,Leopoldplatz,2981.094,2806.854,2882.977,2621.134,3138.739,2665.745,2641.523,3139.4,3067.08
009133,01401048,Leopoldplatz,880.343,941.989,985.144,,,,2615.009,3093.03,2721.386
009134,01401048,Leopoldplatz,2985.739,2623.977,2857.312,2931.269,3058.244,2984.392,2250.885,2317.23,1809.497
009135,01401048,Leopoldplatz,562.734,576.286,578.456,1629.38,1938.17,1367.244,1549.004,1708.993,1395.855
009136,01401048,Leopoldplatz,1302.732,1272.262,1328.802,3956.918,4437.934,3868.123,1059.277,1346.914,1003.963
009137,01401048,Leopoldplatz,3223.853,3248.827,3191.754,5309.595,5796.049,5083.696,1900.197,2073.38,2090.762
009138,01401048,Leopoldplatz,1696.732,1781.342,1764.164,3163.0,3556.113,3050.858,1923.122,2309.142,2057.341
009139,01401048,Leopoldplatz,1289.051,1345.186,1367.054,2679.888,3006.104,2962.806,847.678,963.218,909.441
